sentence1	sentence2	gold_label
A manager talks about job performance.	People are talking to each other.	neutral
A man in a sweater is holding a dead bulb.	The guy has a light.	contradiction
A man in a sweater is holding something small.	The guy has a light.	neutral
People walk around a museum. 	The people are walking near the parking area	contradiction
A family walks on a city street near lined parking spaces.	The people are walking near the parking area	neutral
Two white dogs chase a squirrel through the grass.	Two dogs are running outside.	neutral
Two dogs are napping in the grass. 	Two dogs are running outside.	contradiction
The start of an event outside is lined by stalls, chairs, and spectators.	An event is starting downtown.	neutral
The start of an event in a rural farm  is lined by stalls, chairs, and spectators.	An event is starting downtown.	contradiction
A crowd of boys play in an open sand lot.	The boys are playing dominoes.	neutral
A crowd of boys play dominoes in an open sand lot.	The boys are playing dominoes.	entailment
A street performer, dressed in colorful flowers, sells  hula hoops to a woman  tourist.	A woman is buying hula hoops.	entailment
A street performer, dressed in colorful flowers, sells hula hoops to tourists.	A woman is buying hula hoops.	neutral
Two dark-haired men are seated and engaged in a ballgame.	two men are engaged in a game	entailment
Two dark-haired men are seated and engaged in a conversation.	two men are engaged in a game	neutral
Four tall people look into the distance from the top of a concrete structure, with colored lettering on the side.	The structure has red lettering on the side.	neutral
People look into the distance from the top of a concrete structure, with red lettering on the side.	The structure has red lettering on the side.	entailment
A woman playing with a ball.	A woman kicking a volleyball.	neutral
A woman kicking volleyball.	A woman kicking a volleyball.	entailment
A female gymnast in a red and blue leotard does a back flip.	A person is on a beam	neutral
A female gymnast in a red and blue leotard does a back flip on the balance rope.	A person is on a beam	contradiction
A dancer is pictured in the middle of a complex dance move in a loud packed arena. 	A breakdancer is pictured while doing a complex move in front of a group of cheering people.	entailment
A ballet dancer performs a simple routine. 	A breakdancer is pictured while doing a complex move in front of a group of cheering people.	contradiction
Two ladies are looking at something.	Two ladies looking at personal ornaments	neutral
Two ladies are looking at pictures of dogs.	Two ladies looking at personal ornaments	contradiction
A big, brown dog is shaking.	The dog is dry.	neutral
A big, brown dog is dry.	The dog is dry.	entailment
A curly-haired male drummer and a guitarist next to the tour bus at the end of a set.	Drummer and guitarist packing their instruments into a tour bus.	neutral
A male drummer and a guitarist loading instruments on the tour bus at the end of a set.	Drummer and guitarist packing their instruments into a tour bus.	entailment
A man is on the ground while a person on a skateboard is next to them.	A man speaks with a person on a skateboard.	neutral
A man is on the ground while a person on a hoverboard talks to them.	A man speaks with a person on a skateboard.	contradiction
A middle-aged white male cop with blue jeans, black gloves, no shirt and a hat is working on a roof.	A construction worker repairs his client's roof.	contradiction
A middle-aged white male construction worker with blue jeans, black gloves, no shirt and a hat is working on a roof.	A construction worker repairs his client's roof.	entailment
A young man is working very hard to destroy his country.	A young soldier working in Iraq.	contradiction
A young soldier is working very hard to bring peace to Iraq.	A young soldier working in Iraq.	entailment
A girl has a butterfly resting on her hand, and a man with a microphone is talking to her while looking at the insect.	A man interviews the prize winning falconer.	contradiction
A girl has a falcon resting on her hand, a trophy in her other hand, and a man with a microphone is talking to her while looking at the bird.	A man interviews the prize winning falconer.	entailment
two men standing in the snow, one looking at the camera, the other reading a paper by a sign that says Bunny Slope.	The two men are waiting on the bus.	contradiction
two men standing in the snow wait for the bus, one looking at the camera, the other reading a paper by a sign that says Bus Stop.	The two men are waiting on the bus.	entailment
A competition match between two martial arts fighters will shortly begin.	Two kung fu masters are pummeling one another	contradiction
A competition match between two kung fu experts is getting brutal as they pound each other.	Two kung fu masters are pummeling one another	entailment
Many people wearing black caps are standing on a field looking at spectators.	A bunch of people are playing baseball.	neutral
Many players wearing black baseball caps are standing in the park looking at spectators.	A bunch of people are playing baseball.	entailment
A happy Woman holding a guitar is learning how to play it.	A woman learning how to play guitar.	entailment
A happy Woman holding a flute has played for years.	A woman learning how to play guitar.	contradiction
A baseball pitcher shoots a ball.	The baseball pitcher is shooting a basketball.	neutral
A baseball pitcher shoots a basketball. 	The baseball pitcher is shooting a basketball.	entailment
Person in red-checked jacket with fur collar and dark stocking cap head bowed in respect.	The person is praying.	contradiction
Person in red-checked jacket with fur collar and dark stocking cap with head bowed in prayer.	The person is praying.	entailment
Two girls watch an experiment unfold as one of the girls takes the next steps.	Two girls are performing a chemical experiment	neutral
Two girls watch an experiment unfold as one of the girls dissect a rat into a beaker.	Two girls are performing a chemical experiment	contradiction
Men in hard hats and brightly colored shirts are on scaffolding next to a structure.	Men stand next to a building.	neutral
Men in hard hats and brightly colored shirts are on scaffolding next to an oil rig.	Men stand next to a building.	contradiction
Two children flat in a tent by the lake.	Two children are sleeping in a tent near a lake.	neutral
Two children sleeping in a tent  by the lake.	Two children are sleeping in a tent near a lake.	entailment
There is a city and its people on the streets.	There is a massive city.	neutral
Massive city and its people on the streets.	There is a massive city.	entailment
A person playing with a panting black dog that runs outdoors on a snowy circle with trees in the background and blue skies above.	The dog is heavily panting as he runs in circles	entailment
A person watching the snow with a black dog outdoors on a snowy lane with trees in the background and blue skies above.	The dog is heavily panting as he runs in circles	contradiction
No one is in the street.	People are in the street.	contradiction
Many people have gathered.	People are in the street.	neutral
The two girls are playing on a sandbox building castles.	Two girls building a sand castle in the sandbox.	entailment
The two girls are playing on sand.	Two girls building a sand castle in the sandbox.	neutral
Two men  waiting to compete in an event are waiting  for the game to begin.	Two men wait to compete in an event.	entailment
Two men are waiting to watch the competition.	Two men wait to compete in an event.	contradiction
A group of women, who look unhappy, are sitting in a kitchen silent.	Some people are having a conversation.	contradiction
A group of women, who look unhappy, are sitting in a kitchen.	Some people are having a conversation.	neutral
A young child in a striped sweatshirt forcibly brushes the hair of a younger child who cries. 	A young child is happy.	contradiction
A young child in a striped sweatshirt hapily brushes the hair of a younger child who laughs. 	A young child is happy.	entailment
A woman in a leather jacket and hat looking off into the distance.	A woman looking into the distance	entailment
A woman in a leather jacket and hat looking off.	A woman looking into the distance	neutral
Soccer practice is happening on a snowy hillside. 	Something to do with snowboarding is happening on a hillside covered in snow.	contradiction
A team is practicing on their snowboards on a hillside. 	Something to do with snowboarding is happening on a hillside covered in snow.	neutral
A small girl dancing in her first 4th of July parade since reuniting with her parents, the whole family wearing bright red and gold clothes.	The girl is celebrating 4th of July with her parents for the first time.	entailment
A small girl dancing in a Christmas parade wearing bright red and gold clothes.	The girl is celebrating 4th of July with her parents for the first time.	contradiction
A brown and white dog is licking a small brown rat.	A brown and white dog is licking a terrier	contradiction
A brown and white dog is licking a small dog.	A brown and white dog is licking a terrier	neutral
Chinese soldiers helping ill people in bad weather.	Chinese police helping ill people in bad weather out of a flood.	contradiction
Chinese police helping ill people out of a flood in bad weather.	Chinese police helping ill people in bad weather out of a flood.	entailment
An old woman dressed in a long white skirt walks out of a shop on a stone road.	An elderly woman wearing a long, white skirt visits shops along a stone road in London.	entailment
A young woman in a long white skirt walks out of a shop on a stone road.	An elderly woman wearing a long, white skirt visits shops along a stone road in London.	contradiction
A man wearing  jeans and a young boy wearing a brown shirt are playing in the backyard.	A man has white jeans.	neutral
A man wearing white jeans and a young boy wearing a brown shirt are playing in the backyard.	A man has white jeans.	entailment
Two Caucasian women are seated and smiling.	Two women are smiling for a camera.	neutral
Two Caucasian women are seated and are smiling for the crowd.	Two women are smiling for a camera.	contradiction
A girl with a blue hat and braces riding on a scooter and appearing to give the impression that she is smiling.	A girl with a dress holding a purse, rides her scooter smiling.	neutral
A girl with a blue hat, blue dress, purse and braces riding on a scooter and appearing to give the impression that she is smiling.	A girl with a dress holding a purse, rides her scooter smiling.	entailment
three men drinking one playing a video game.	Men drinking and playing guitar hero	neutral
three men drinking, one playing super mario.	Men drinking and playing guitar hero	contradiction
A man with no hair wearing a large crown stands at a bus stop raising an item over his head.	A man with a bare bald head is standing outside.	entailment
A man wearing a large crown stands at a bus stop raising an item over his head.	A man with a bare bald head is standing outside.	neutral
These people are standing up watching a game.	People are sitting down in chairs watching a game.	contradiction
These people are watching a game.	People are sitting down in chairs watching a game.	neutral
A man in a striped shirt sits while he sips tea. 	The man is sitting and drinking tea	entailment
A man in a striped shirt sips tea. 	The man is sitting and drinking tea	neutral
A woman modeling in a blue coat and dark boots.	The woman is a model.	entailment
A woman principal in a blue coat and dark boots.	The woman is a model.	contradiction
A woman with a bright blue toy satchel pretends to measure the blood pressure of a woman sitting in a chair.	Two people are playing doctor.	entailment
A physician with a bright blue satchel measures the blood pressure of an old woman sitting in a chair in the hospital.	Two people are playing doctor.	contradiction
A woman in sunglasses is shaving her hair back.	A lady is using a hairbrush	contradiction
A woman in sunglasses is styling her hair back.	A lady is using a hairbrush	neutral
Two men in a garden, one digging and the other on a cellphone.	Two males are seen in an area with tombstones.	contradiction
Two people in a graveyard, one digging and the other on a cellphone.	Two males are seen in an area with tombstones.	neutral
Two black and white dogs fighting in the snow over the third. 	The animals fight over a mate.	entailment
Two black and white cats fighting in the snow over a mouse. 	The animals fight over a mate.	contradiction
A man in a brown leather coat is singing into a microphone on the stage.	man on stage	entailment
A man in a brown leather coat is singing into a microphone on the sidewalk.	man on stage	contradiction
A person uses their brand new laptop. 	A person uses his laptop in his car.	neutral
A person uses their laptop. 	A person uses his laptop in his car.	entailment
The baby in the pink romper is laughing and smiling.	The baby is happy.	entailment
The baby in the pink romper is crying.	The baby is happy.	contradiction
A group of kids playing together.	kids play together in a building	neutral
A group of kids playing in a play ground.	kids play together in a building	contradiction
A young girl in sandals is sticking her toe in a large puddle.	A girl is not wearing sandals.	contradiction
A young girl in sneakers is sticking her toe in a large puddle.	A girl is not wearing sandals.	entailment
A dark-skinned man smothered in engine oil.	the man is covered in liquid marshmellow	contradiction
A dark-skinned man smothered in white liquid marshmellow.	the man is covered in liquid marshmellow	entailment
A young woman wearing a black tank top is listening to music on her MP3 player while relaxing in her bed.	A young woman decided to stay home and rest.	entailment
A young woman wearing a black tank top is listening to music on her MP3 player.	A young woman decided to stay home and rest.	neutral
A young girl is holding a long thin yellow balloon insdie.	There is a girl holding a balloon outdoors	contradiction
A young girl is holding a long thin yellow balloon outside.	There is a girl holding a balloon outdoors	entailment
a boy cleans the bubbles off his puppy in the yard.	A boy is in the bathtub.	contradiction
a boy cleans the bubbles off his face in the bathtub.	A boy is in the bathtub.	entailment
Asian artist stretches while painting a self portrait.	The artist is painting an outdoor scene.	contradiction
Asian artist stretches while painting a scene.	The artist is painting an outdoor scene.	neutral
a young boy wearing a yellow shirt joyfully walking on the beach carrying a surfboard.	The boy is happy	entailment
A young boy wearing a yellow shirt sitting on the beach in silence on top of his broken surfboard.	The boy is happy	contradiction
A young man in a suit is browsing inside an art exhibition.	Business man waits to get into an exhibit.	contradiction
A young man in a suit standing out from the crowd, at an event.	Business man waits to get into an exhibit.	neutral
Five ballet dancers caught mid jump outside an empty dancing studio with sunlight coming through a window.	A dancing studio is unoccupied.	entailment
Five ballet dancers caught mid jump outside a dancing studio with sunlight coming through a window.	A dancing studio is unoccupied.	neutral
A black and brown dog sitting outside waiting for a treat patiently.	A dog sits down patiently, waiting for a treat.	entailment
A black and brown dog sitting outside waiting patiently.	A dog sits down patiently, waiting for a treat.	neutral
A woman is standing and reading a magazine in her cardiologists office.	A woman is standing up at a doctors office.	entailment
A woman is reading a magazine while waiting in her cardiologists office.	A woman is standing up at a doctors office.	neutral
Two dogs biting humans in the grass.	The dogs are playing with each other.	contradiction
Two dogs play together in the grass.	The dogs are playing with each other.	entailment
Some people sitting in a meadow overlooking a mountain view.	Two people are relaxing in a meadow, enjoying the view	neutral
Two people sitting on a balcony enjoying a mountain view.	Two people are relaxing in a meadow, enjoying the view	contradiction
Two men wearing white bathrobes, one with a red belt one with a blue belt take a sauna bath after a fight with another man who was refereeing.	Two men in white bathrobes, one with a red belt and one with a blue belt, are relaxing in a sauna.	entailment
Two men wearing white, one with a red belt one with a blue belt take a sauna bath after a fight with another man who was refereeing.	Two men in white bathrobes, one with a red belt and one with a blue belt, are relaxing in a sauna.	neutral
A 3 year old toddler runs toward the camera at a park.	The toddler at the park is about three years old.	entailment
A two year old toddler runs toward the camera at a park.	The toddler at the park is about three years old.	contradiction
A man backpacking, jumps high in the air in front of the alps. 	The man is hiking/backpacking across Europe.	entailment
A man backpacking, jumps high in the air in front of the appalachia. 	The man is hiking/backpacking across Europe.	contradiction
A lady in a blue swimsuit is visible.	a person is in water	neutral
A lady in a blue swimsuit is drying herself.	a person is in water	contradiction
A child is playing on the sidewalk while people watch.	The band is playing music.	contradiction
A band is on the sidewalk while people watch.	The band is playing music.	neutral
Two high-ranking black men dressed in military gear.	A military helicopter lands in a field.	neutral
Two black men dressed in military gear emerge from the helicopter as it lands in a field.	A military helicopter lands in a field.	entailment
A player hands off the ball to another player.	There are people playing football.	neutral
An outfielder hands off the baseball to a spectator. 	There are people playing football.	contradiction
Women and a man have a conversation while others party in the background.	Three sisters are discussing politics in an otherwise quiet room.	entailment
Three women have a conversation while silence ensues in the background.	Three sisters are discussing politics in an otherwise quiet room.	neutral
Wonderful clear skies and moonlight beautiful night.	The moon shines down at night.	entailment
Foggy skies and ugly night.	The moon shines down at night.	contradiction
A person wearing white socks and black shoes is in front of a microphone at a rally.	The man attempts to rally the audience.	entailment
A person wearing white socks and black shoes is in front of a microphone doing a sound test.	The man attempts to rally the audience.	contradiction
Two men are helping another man cross a room.	People are outdoor.	contradiction
Two men are helping another man cross.	People are outdoor.	neutral
Kids chasing a soccer ball walking slowly behind it.	Kids running.	contradiction
Kids with a soccer ball. 	Kids running.	neutral
Two people, a man in all black and a woman in white, are dancing at a bar mitzvah.	People are dancing at a wedding.	contradiction
Two people, a man in all black and a woman in white, are dancing at a wedding.	People are dancing at a wedding.	entailment
A police officer on a bicycle rests on a stone pathway in an area.	A cop sits on the path in the midst of a crowd.	neutral
A police officer on a bicycle rests on a stone pathway all alone.	A cop sits on the path in the midst of a crowd.	contradiction
A man is sleeping by a group of kittens near video games in a bar.	A man is sleeping by a group of kittens.	entailment
Someone is sleeping by a group of kittens near video games in a bar.	A man is sleeping by a group of kittens.	neutral
Water streaming from a young woman in a swimming pool flipping her wet hair backwards during a sit on campus.	The woman was taking part in a sit in on campus	neutral
Water streaming from a young woman in a swimming pool flipping her wet hair backwards while taking part in a sit on campus.	The woman was taking part in a sit in on campus	entailment
This vacationing family needs a rest after their long walk so they stop at the park to feed the pigeons.	The family is on vacation	entailment
This family needs a rest after their long work day so they stop at the park to feed the pigeons.	The family is on vacation	contradiction
A man stands in a workshop, near a table covered with mud and vases.	A man is teaching a pottery class.	neutral
A man teaches pottery in a workshop, near a table covered with mud and vases.	A man is teaching a pottery class.	entailment
An old man with white hair in a hat that's red and overalls that are dirty. 	An old man with white hair in a red hat and dirty overalls.	entailment
An old man with white hair in a hat that's red and overalls that are just washed.	An old man with white hair in a red hat and dirty overalls.	contradiction
A person belaying down a waterfall	a man climbs down a raging waterfall	neutral
A man belaying down a mountain	a man climbs down a raging waterfall	contradiction
A child is depicting an accordion on canvas in front of Christian Dior.	A child is painting.	neutral
A child is painting an accordion on canvas in front of a fashion designer.	A child is painting.	entailment
A man in glasses with a paper in front of an Asian market and a life-size cardboard cut-out of a woman.	A person is reading outside.	neutral
A man in glasses exercises in front of an Asian market outside and a life-size cardboard cut-out of a woman.	A person is reading outside.	contradiction
A man in a blue shirt is kicking a construction hat.	A man's hands are empty.	neutral
A man in a blue shirt with empty hands is kicking a construction hat.	A man's hands are empty.	entailment
The young lady, in the black and blue shirt, is blow drying and brushing her hair, alone at her house.	A lady is getting ready to go out as her friend watches.	contradiction
The young lady, in the black and blue shirt, is blow drying and brushing her hair, while her friend watches.	A lady is getting ready to go out as her friend watches.	entailment
A man sitting in a chair in the middle of a group of people regales them with a tale.	A man is telling a story to a group of people.	entailment
A man sitting in a chair in the middle of a group of people poses for a photo.	A man is telling a story to a group of people.	contradiction
A skateboarder in an ally keeping all four wheels on the ground.	A tall human doing tricks	contradiction
A tall skateboarder in an ally doing tricks in the air.	A tall human doing tricks	entailment
A woman in a skirt and cowboy hat and a woman in pink pants with an exposed midriff are walking down the street after their theater performance looking at the shops.	Hookers are walking down the street.	contradiction
A woman in a skirt and cowboy hat and a woman in pink pants with an exposed midriff are walking down the street looking for Johns.	Hookers are walking down the street.	entailment
A lady with a pink bike is smiling for the camera.	A woman and a bike.	neutral
A lady with a pink bike is smiling for the camera.	A woman and a bike.	contradiction
A girl sitting in the middle of a dorm by herself.	A girl is outside.	contradiction
A girl sitting in the middle of dirt by herself.	A girl is outside.	neutral
Two young boys play video games on a couch. 	Two boys are playing video games on the couch.	entailment
Two young boys play video games in a room. 	Two boys are playing video games on the couch.	neutral
Texan Lady dressed in white on blanket in middle of crowd. 	The lady dressed in white is Indian.	contradiction
Indian Lady dressed in white on blanket in middle of crowd. 	The lady dressed in white is Indian.	entailment
Several people on a beach, and a ball prepare to play a game of volleyball. 	The team prepare to play a game of volley ball.	entailment
Several people on a beach, and a ball prepare to play pool. 	The team prepare to play a game of volley ball.	contradiction
Several people are waiting to play. 	People are waiting to play their instruments.	neutral
Several people are waiting to use the gym machines. 	People are waiting to play their instruments.	contradiction
A woman  is  walking on a brick pathway beside a minivan yellow cab.	The women is walking out side pushing a heavy machine.	neutral
A woman pushes a stroller while walking on a brick pathway beside a minivan yellow cab.	The women is walking out side pushing a heavy machine.	contradiction
A girl and boy wearing swimming goggles next to each other.	Two people are touching.	neutral
A girl and boy wearing swimming goggles have their arms stretched in opposite directions.	Two people are touching.	contradiction
A little dog looks at a ball in the air and a parrot sits nearby.	A small dog watches a tennis ball in the air and a bird sits close by.	neutral
A big cat looks at a tennis racket in the air and a parrot sits nearby.	A small dog watches a tennis ball in the air and a bird sits close by.	contradiction
A crowd of people, with a man checking his watch facing you.	A man is trying to see the time	entailment
A crowd of people, with a man checking his lunch facing you.	A man is trying to see the time	contradiction
A young Asian man in a blue shirt with a small beard and mustache says something as he takes notes with a pencil from a large book.	A man is yelling.	neutral
An Asian man in a blue shirt with a small beard and mustache shouts as he takes notes with a pencil from a large book.	A man is yelling.	entailment
The lady is walking to work in the snow.	There is a women hurrying to get to class	contradiction
The lady is running to class in the snow.	There is a women hurrying to get to class	entailment
a small dog pictured on the snow	Small dog seated on the snow	neutral
a small dog sitting on the snow	Small dog seated on the snow	entailment
Young boy by a sink with a woman in the background.	A young boy is washing his face.	neutral
Young boy washes his face with a woman in the background.	A young boy is washing his face.	entailment
An unknown woman is surprised to have her picture taken on this fall day outside Spaulding's women's store.	She is famous.	contradiction
A popular female celebrity is surprised to have her picture taken on this fall day outside Spaulding's women's store.	She is famous.	entailment
Members of a famous band perform dressed in white while the drummer sits behind them.	a famous band performs	entailment
Members of an unknown band perform dressed in white while the drummer sits behind them.	a famous band performs	contradiction
Two people kissing in an unkempt bedroom.	The couple kiss outdoors.	contradiction
Two people kissing in the afternoon.	The couple kiss outdoors.	neutral
Several members of a wedding party, including the bride, are walking past a lamp and some benches in the church parking lot.	The people are walking at a park.	contradiction
Several members of a wedding party, including the bride, are walking past a lamp and some benches.	The people are walking at a park.	neutral
The woman in blue shorts and a brown vest has her dogs to the right of her and behind her.	A woman is walking three dogs	neutral
The woman in blue shorts and a brown vest has a black dog to the right of her and two dogs behind her.	A woman is walking three dogs	entailment
A woman with red and yellow knee high socks, a polka dot short-sleeved button up shirt, suspenders and brown shorts with a design on them is in front of an enthralled audience playing the harp.	A woman plays a harp in front of an enthralled audience.	entailment
A woman with red and yellow knee high socks, a polka dot short-sleeved button up shirt, suspenders and brown shorts with a design on them is in front of an audience.	A woman plays a harp in front of an enthralled audience.	neutral
Third world country workers bring collections of fruits and other supplies.	a working is bringing banannas	neutral
Third world country workers bring collections of stationery supplies.	a working is bringing banannas	contradiction
There is a man  with his head hung down staring down,  down an out of focus street.	There's a man with his head hung down staring at the ground.	entailment
There is a man looking  down an out of focus street.	There's a man with his head hung down staring at the ground.	neutral
Three people are skating around a curved street.	No one is watching the skaters perform.	neutral
Three people are skating around a curved street with no one watching them perform.	No one is watching the skaters perform.	entailment
A busy court room with high tech judges and accused looking in each others eyes.	A judge and an accused are staring at each other.	entailment
A busy court room with high tech judges and accused.	A judge and an accused are staring at each other.	neutral
Two young girls, one in sunglasses, play with a large soap bubble in the bathroom.	A couple of children are outside.	contradiction
Two young girls, one in sunglasses, play with a large soap bubble.	A couple of children are outside.	neutral
A naked man is in the hole.	A man with a jacket is in a hole.	contradiction
A man is in the hole.	A man with a jacket is in a hole.	neutral
A man sits in a Brigada truck sales booth outside of a locked gate, and a dark-skinned woman holding a red flag. 	The man is sitting inside a vehicle outside.	contradiction
A male sits outside of a locked gate, and a dark-skinned woman holding a red flag. 	The man is sitting inside a vehicle outside.	neutral
A man without a home wearing a red tie standing and resting against a statue.	A homeless man leans against a statue.	entailment
A man wearing a red tie leans against a statue.	A homeless man leans against a statue.	neutral
The graffiti on the wall is an attempt at modern art. 	The graffiti on the wall is beautiful and full of life.	neutral
The graffiti on the wall is beautiful as a full moon.	The graffiti on the wall is beautiful and full of life.	entailment
A little girl with a yellow balloon walks through a job fair.	The little girl holds clutches her balloon while she strolls through the carnival.	contradiction
A child with a yellow balloon walks through a crowd.	The little girl holds clutches her balloon while she strolls through the carnival.	neutral
guys in a former hair salon one guy holding up one finger.	Someone is getting a haircut.	neutral
guys in a nail salon one guy holding up one finger.	Someone is getting a haircut.	contradiction
Two singers wearing black sequined gowns serenade people.	Performers wearing black sequined gowns serenade the old man.	neutral
Two singers wearing black sequined gowns serenade the old man. 	Performers wearing black sequined gowns serenade the old man.	entailment
A man walks down the street to buy tacos past a brick building with white graffiti on it.	The man walking down the street is going home.	contradiction
A man walks down the street to his house past a brick building with graffiti on it.	The man walking down the street is going home.	entailment
A woman poses with a small boy in front of a flower bush.	A woman poses with a girl.	contradiction
A woman poses with a small child in front of a flower bush.	A woman poses with a girl.	neutral
Three children are inside a house.	Three children are indoors.	entailment
Three children are playing.	Three children are indoors.	neutral
A man preparing fried eggs with diners in the background	The man is preparing fried eggs for his customers.	entailment
A man preparing chicken feed with buyers in the background	The man is preparing fried eggs for his customers.	contradiction
The lady in the multicolored shirt has a necklace on a white object in her neck.	The lady is holding something	neutral
The empty handed lady in the multicolored shirt has a necklace on a white object in her neck.	The lady is holding something	contradiction
A group of small children and an older woman look at the ocean	People watching at a statue	contradiction
A group of small children and an older woman look inside a museum	People watching at a statue	neutral
A man and a woman making dinner together.	The people are consuming food	contradiction
A man and a woman sitting at the dinner table together.	The people are consuming food	neutral
one boy playing a piano indoor	A boy is enjoying the snooker he is playing with.	contradiction
one boy enjoys playing a snooker indoor	A boy is enjoying the snooker he is playing with.	entailment
An older gentleman eating sandwich with tools in a machine tool shop while wearing headphones to protect his ears from the noise.	An older gentleman is eating a sandwich.	entailment
An older gentleman eating with tools in a machine tool shop while wearing headphones to protect his ears from the noise.	An older gentleman is eating a sandwich.	neutral
A boy kicks a giant baseball to a child while a group of children watch.	The boy is kicking the ball to another child.	entailment
A boy kicks a giant baseball into the river while a group of children watch.	The boy is kicking the ball to another child.	contradiction
A young man doing a flip in his school's gymnasium. 	He is outside.	contradiction
A young man doing a flip at a city park in front of a crowd of people.	He is outside.	neutral
Every person got on the bus with a cart standing along side the building.	Everyone is in a bus.	entailment
A disabled person pushing her cart in a bus standing along side the building.	Everyone is in a bus.	neutral
An orange cat with bright green eyes has caught a gray mouse.	A black cat and a gray mouse	contradiction
An all black cat with bright green eyes has caught a gray mouse.	A black cat and a gray mouse	entailment
Red cross workers and emergency personnel stand next to a black automobile.	A vehicle has been unharmed in an accident.	neutral
Red cross workers and emergency personnel stand next to an unharmed black automobile.	A vehicle has been unharmed in an accident.	entailment
Two men in orange clothing and hard hats eat sandwiches and watch  a scraper as it works on repairing a road.	Two men in orange clothing and hard hats taking a break from work.	neutral
Two men in orange clothing and hard hats on their lunch break while a scraper as it works on repairing a road.	Two men in orange clothing and hard hats taking a break from work.	entailment
A man on stage playing chess.	Music is being performed.	contradiction
A man on stage with guitar.	Music is being performed.	neutral
Woman and young lady sit on the sidewalk while young man plays flute to them.	They are enjoying the music.	entailment
Woman and young lady are forcibly tied on the sidewalk while young man plays flute in background.	They are enjoying the music.	contradiction
Group of Police officers in uniform standing in a parking lot, smiling and talking, while the people are performing CPR on a shooting victim.	The people are performing CPR on a shooting victim.	entailment
Group of Police officers in uniform standing in a parking lot, smiling and talking, while the people are helping someone. 	The people are performing CPR on a shooting victim.	neutral
A Native American pow wow is being demonstrated to onlookers at the Choctaw History Museum.	They are in a museum.	entailment
A Native American pow wow is being demonstrated to onlookers at the casino.	They are in a museum.	contradiction
Two men are hanging out in front of a building.	There are four friends hanging out.	contradiction
Four men are not indoors.	There are four friends hanging out.	entailment
A small tan dog is running in the grass towards its owner.	A small dog running in the grass.	neutral
A big, black dog is running through the grass with a stick. 	A small dog running in the grass.	contradiction
A young woman plays on a swing set while two cats watch fish in an aquarium.	Two cats watching fish in an aquarium.	entailment
A young woman plays on a swing set while two cats watch fish.	Two cats watching fish in an aquarium.	neutral
Five children play Settlers of Catan, two of whom are wearing face masks.	5 kids sitting in the house playing Settlers of Catan.	entailment
Five children play a game, two of whom are wearing face masks.	5 kids sitting in the house playing Settlers of Catan.	neutral
People under a tent listening to a man with beard playing a brown bagpipe.	A man with a guitar performs for an audience.	contradiction
People under a red tent stand near a man with beard playing a brown guitar.	A man with a guitar performs for an audience.	neutral
A man is doing a headstand, balanced on a bottle, on a street corner with a crowd around him.	A man is surrounded by people, balancing on a bottle outside	entailment
A man is doing a headstand, balanced on a bottle, on an empty street corner.	A man is surrounded by people, balancing on a bottle outside	contradiction
A group of kids standing near the gate. 	There are kids outdoors.	neutral
A group of kids standing in the closet. 	There are kids outdoors.	contradiction
The man in dark clothes and glasses sat on the rock singing to the baby.	the man sang to the baby	entailment
The man in dark clothes and glasses sat silently on the rock with the baby.	the man sang to the baby	contradiction
A marathon runner jogs past pedestrians and portable tents.	A marathon runner jogs past pedestrians and portable tents.	entailment
A marathon runner jogs past pedestrians and portable structures.	A marathon runner jogs past pedestrians and portable tents.	neutral
A Malaysian contestant is walking with a blue bike down the road with.	A malaysian man walks down the road.	entailment
A Malaysian contestant is walking with a blue bike.	A malaysian man walks down the road.	neutral
The skier is in the middle of a competition.	Downhill skier on slolum course.	neutral
The skier is in the middle of a very long slalom course.	Downhill skier on slolum course.	entailment
An elderly man, wearing a white hat, is sweeping.	A man is outside	neutral
An elderly man, wearing a white hat, is sweeping a conference hall.	A man is outside	contradiction
a man on a bench feeds a boy.	a man is feeding his son	neutral
a man on a bench feeds his son.	a man is feeding his son	entailment
A woman with a suitcase dances in a park between two large buildings.	A woman dancing in a park	entailment
A woman with a suitcase is in a park between two large buildings.	A woman dancing in a park	neutral
A guy is drowning in the ocean.	A man drowning in the ocean with his surfboard.	neutral
A guy on a surfboard is drowning in the ocean.	A man drowning in the ocean with his surfboard.	entailment
Five masons stand on construction scaffolding with cement splattered on them as they appear fascinated by something to the left, one even records the unseen event on a phone.	A group of painters watch as something is happening.	contradiction
Five men stand on construction scaffolding with paints splattered on them as they appear fascinated by something to the left, one uses a phone.	A group of painters watch as something is happening.	neutral
A female in a pink shirt and black pants in a harness being rescued from floods.	The woman is getting ready to bungee jump.	contradiction
A female in a pink shirt and black pants in a harness looks thrilled to bungee jump.	The woman is getting ready to bungee jump.	entailment
A blond woman walking a plaza in front of brightly colored buildings waiting for a show to start.	a blonde woman in front of bright buildings waiting for her ride	contradiction
A blond woman walking a plaza in front of brightly colored buildings waiting for her uber.	a blonde woman in front of bright buildings waiting for her ride	entailment
A mountain climber scales a steep rock face with ropes.	The mountain climber is being supported by ropes.	entailment
A mountain climber scales a steep rock face with bare hands.	The mountain climber is being supported by ropes.	contradiction
man in t-shirt and shorts doing a backflip on a sand hill in the desert.	The man is on the beach near the ocean.	contradiction
man in t-shirt and shorts doing a backflip on a sand hill on the ocean beach.	The man is on the beach near the ocean.	entailment
