sentence1	sentence2	gold_label
one boy playing a piano indoor	A boy is enjoying the snooker he is playing with.	contradiction
one boy enjoys playing a snooker indoor	A boy is enjoying the snooker he is playing with.	entailment
An older gentleman working with tools in a machine tool shop while wearing headphones to protect his ears from the noise.	An older gentleman is working with heavy tools	neutral
An older gentleman eating sandwich with tools in a machine tool shop while wearing headphones to protect his ears from the noise.	An older gentleman is eating a sandwich.	entailment
An older gentleman eating with tools in a machine tool shop while wearing headphones to protect his ears from the noise.	An older gentleman is eating a sandwich.	neutral
An older gentleman working with tools in a machine tool shop while wearing headphones to protect his ears from the noise.	An older gentleman is working with tools	entailment
A boy kicks a giant baseball while a group of children watch.	The boy is kicking a ball while the rest of the children are looking him.	entailment
A boy kicks a giant baseball while a group of children watch.	The boy is catching the ball while nobody is looking at him.	contradiction
A boy kicks a giant baseball to a child while a group of children watch.	The boy is kicking the ball to another child.	entailment
A boy kicks a giant baseball into the river while a group of children watch.	The boy is kicking the ball to another child.	contradiction
A young man doing a flip at a city park in front of a crowd of people.	He is outside.	neutral
A young man doing a flip at a city park.	He is outside at night.	neutral
A young man doing a flip at a city park.	He is inside.	contradiction
A young man doing a flip in his school's gymnasium. 	He is outside.	contradiction
Every person got on the bus with a cart standing along side the building.	Everyone is in a bus.	entailment
A disabled person pushing her cart in a bus standing along side the building.	Everyone is in a bus.	neutral
A disabled person pushing her cart along side the building.	An old person is outside.	neutral
A disabled person pushing her cart along side the building.	A person is outside.	entailment
An all black cat with bright green eyes has caught a gray mouse.	A black cat and a gray mouse	entailment
An orange cat with bright green eyes has caught a gray mouse.	A black cat and a gray mouse	contradiction
An all black cat with bright green eyes has caught a gray mouse.	A black cat caught a mouse	entailment
An all black cat with bright green eyes has caught a gray mouse.	A white cat and a gray mouse	contradiction
Red cross workers and emergency personnel stand next to a black automobile.	A vehicle has been unharmed in an accident.	neutral
Red cross workers and emergency personnel stand next to a wrecked black automobile.	A vehicle has been wrecked in a highway accident.	neutral
Red cross workers and emergency personnel stand next to a wrecked black automobile.	A vehicle has been wrecked in an accident.	entailment
Red cross workers and emergency personnel stand next to an unharmed black automobile.	A vehicle has been unharmed in an accident.	entailment
Two men in orange clothing and hard hats oversee a scraper as it works on repairing a road.	Two managers in orange clothing and hard hats working.	neutral
Two men in orange clothing and hard hats oversee a scraper as it works on repairing a road.	Two men in orange clothing and hard hats working.	entailment
Two men in orange clothing and hard hats on their lunch break while a scraper as it works on repairing a road.	Two men in orange clothing and hard hats taking a break from work.	entailment
Two men in orange clothing and hard hats eat sandwiches and watch  a scraper as it works on repairing a road.	Two men in orange clothing and hard hats taking a break from work.	neutral
A man on stage playing guitar.	Rock music is being performed.	neutral
A man on stage playing guitar.	Music is being  sold.	contradiction
A man on stage playing chess.	Music is being performed.	contradiction
A man on stage with guitar.	Music is being performed.	neutral
Woman and young lady sit on the sidewalk while young man plays flute to them.	They are enjoying the music.	entailment
Woman and young lady sit on the sidewalk while young man plays flute in background.	They are behind the music.	contradiction
Woman and young lady sit on the sidewalk while young man plays flute in background.	They are in front of the music.	entailment
Woman and young lady are forcibly tied on the sidewalk while young man plays flute in background.	They are enjoying the music.	contradiction
Group of Police officers in uniform standing in a parking lot, smiling and talking, while the people are performing CPR on a shooting victim.	The people are performing CPR on a shooting victim.	entailment
Group of Police officers in uniform standing in a parking lot, smiling and talking.	The people are smiling.	entailment
Group of Police officers in uniform standing in a parking lot, smiling and talking, while the people are helping someone. 	The people are performing CPR on a shooting victim.	neutral
Group of Police officers in uniform standing in a parking lot, smiling and talking.	The people are relieved after performing CPR on a shooting victim.	neutral
A Native American pow wow is being demonstrated to onlookers.	They are in an empty museum.	contradiction
A Native American pow wow is being demonstrated to onlookers.	They are performing in front of people.	entailment
A Native American pow wow is being demonstrated to onlookers at the Choctaw History Museum.	They are in a museum.	entailment
A Native American pow wow is being demonstrated to onlookers at the casino.	They are in a museum.	contradiction
Four men are hanging out in front of a building.	There are four men hanging out.	entailment
Four men are hanging out in front of a building.	There are four girls  hanging out.	contradiction
Two men are hanging out in front of a building.	There are four friends hanging out.	contradiction
Four men are not indoors.	There are four friends hanging out.	entailment
A big, black dog is running through the grass with a stick. 	A small dog running in the grass.	contradiction
a small tan dog running in the grass with a stick in his mouth	A small cat running in the grass.	contradiction
a small tan dog running in the grass with a stick in his mouth	A small dog running in the grass at night.	neutral
A small tan dog is running in the grass towards its owner.	A small dog running in the grass.	neutral
A young woman plays on a swing set while two cats watch fish.	Two cats watching fish in an aquarium.	neutral
A young woman plays on a swing set while two cats watch fish in an aquarium.	Two cats watching fish in an aquarium.	entailment
A young woman plays on a swing set while trees sway in the background.	A woman plays on a swing set at night.	neutral
A young woman plays on a swing set while trees sway in the background.	A woman plays on a swing set.	entailment
Five people staring in the same direction, two of whom are wearing face masks.	5 people stare in the same direction.	entailment
Five people staring in the same direction, two of whom are wearing face masks.	5 people stare east.	neutral
Five children play Settlers of Catan, two of whom are wearing face masks.	5 kids sitting in the house playing Settlers of Catan.	entailment
Five children play a game, two of whom are wearing face masks.	5 kids sitting in the house playing Settlers of Catan.	neutral
People under a tent listening to a man with beard playing a brown guitar.	The man is playing  a red guitar.	contradiction
People under a tent listening to a man with beard playing a brown guitar.	The people hate the music the man is playing.	neutral
People under a tent listening to a man with beard playing a brown bagpipe.	A man with a guitar performs for an audience.	contradiction
People under a red tent stand near a man with beard playing a brown guitar.	A man with a guitar performs for an audience.	neutral
A man is doing a headstand, balanced on a bottle, on a street corner.	A man is surrounded by people, balancing on a bottle inside.	contradiction
A man is doing a headstand, balanced on a bottle, on a street corner with a crowd around him.	A man is surrounded by people, balancing on a bottle outside	entailment
A man is doing a headstand, balanced on a bottle, on an empty street corner.	A man is surrounded by people, balancing on a bottle outside	contradiction
A man is doing a headstand, balanced on a bottle, on a street corner.	A man is  balancing on a bottle outside	entailment
A group of kids standing near the gate. 	There are kids outdoors.	neutral
A group of kids standing in the closet. 	There are kids outdoors.	contradiction
A group of kids standing outside.	Their parents are taking them to the park.	neutral
A group of kids standing outside.	A group of kids are standing inside only.	contradiction
The man in dark clothes and glasses sat on the rock singing to the baby.	the man sang to the baby	entailment
The man in dark clothes and glasses sat silently on the rock with the baby.	the man sang to the baby	contradiction
The man in dark clothes and glasses sat on the rock with the baby.	the man sat on the baby	contradiction
The man in dark clothes and glasses sat on the rock with the baby.	the man sat with the baby	entailment
A marathon runner jogs past pedestrians and portable tents.	A marathon runner jogs past pedestrians and portable tents.	entailment
A marathon runner jogs past pedestrians and portable structures.	A marathon runner jogs past pedestrians and portable tents.	neutral
A marathon runner jogs past pedestrians and portable toilets.	A marathon runner is in last place.	neutral
A marathon runner jogs past pedestrians and portable toilets.	A person is running in the marathon.	entailment
A Malaysian contestant is walking with a blue bike down the road with.	A malaysian man walks down the road.	entailment
A Malaysian contestant is riding a bike on a trainer.	A malaysian contestant is on a trainer.	entailment
A Malaysian contestant is walking with a blue bike.	A malaysian man walks down the road.	neutral
A Malaysian contestant is riding a bike on a trainer.	A malaysian man is on a trainer.	neutral
The skier is in the middle of a competition.	Downhill skier on slolum course.	neutral
The snowboarder is in the middle of a very tall jump	Downhill snowboarder in a deathly jump.	neutral
The snowboarder is in the middle of a very tall jump	Downhill snowboarder in a jump.	entailment
The skier is in the middle of a very long slalom course.	Downhill skier on slolum course.	entailment
An elderly man, wearing a white hat, is sweeping.	A man is outside	neutral
An elderly man, wearing a white hat, is sweeping a conference hall.	A man is outside	contradiction
An elderly man, wearing a white hat, is sweeping a parking lot.	A man is outside where it's very hot.	neutral
An elderly man, wearing a white hat, is sweeping a parking lot.	A man is outside in the grass.	contradiction
a man on a bench feeds a boy.	a man is feeding his son	neutral
a man on a bench feeds his son.	a man is feeding his son	entailment
a man on a bench feeds a dog.	a man is feeding a black dog	neutral
a man on a bench feeds a dog.	a man is feeding a dog	entailment
A woman with a suitcase is in a park between two large buildings.	A woman dancing in a park	neutral
A woman with a suitcase dances in a park between two large buildings.	A woman dancing in a park	entailment
A man with a suitcase walks through an alley between two large buildings.	A woman dancing in a park near the alley.	neutral
A man with a suitcase walks through an alley between two large buildings.	A man walks through an alley.	entailment
A guy is drowning in the ocean.	A man drowning in the ocean with his surfboard.	neutral
A guy on a surfboard.	A professional surfer is on a surfboard.	neutral
A guy on a surfboard.	A man is on a surfboard.	entailment
A guy on a surfboard is drowning in the ocean.	A man drowning in the ocean with his surfboard.	entailment
Five masons stand on construction scaffolding with cement splattered on them as they appear fascinated by something to the left, one even records the unseen event on a phone.	A group of painters watch as something is happening.	contradiction
Five men stand on construction scaffolding with paints splattered on them as they appear fascinated by something to the left, one uses a phone.	A group of painters watch as something is happening.	neutral
Five men stand on construction scaffolding with paints splattered on them as they appear fascinated by something to the left, one even records the unseen event on a phone.	A group of women watch as something is happening.	contradiction
Five men stand on construction scaffolding with paints splattered on them as they appear fascinated by something to the left, one even records the unseen event on a phone.	A group of men watch as something horrible is happening.	neutral
A female in a pink shirt and black pants in a harness looks thrilled to bungee jump.	The woman is getting ready to bungee jump.	entailment
A female in a pink shirt and black pants in a harness being rescued from floods.	The woman is getting ready to bungee jump.	contradiction
A female in a pink shirt and black pants in a harness looks thrilled.	The woman looks bored.	contradiction
A female in a pink shirt and black pants in a harness looks thrilled.	The woman is in a shirt and pants.	entailment
A blond woman walking a plaza in front of brightly colored buildings.	A blonde woman is walking in front of dark buildings.	contradiction
A blond woman walking a plaza in front of brightly colored buildings.	A blonde woman is walking in front of bright buildings.	entailment
A blond woman walking a plaza in front of brightly colored buildings waiting for her uber.	a blonde woman in front of bright buildings waiting for her ride	entailment
A blond woman walking a plaza in front of brightly colored buildings waiting for a show to start.	a blonde woman in front of bright buildings waiting for her ride	contradiction
A mountain climber scales a steep rock face.	A mountain climber is on a rock face.	entailment
A mountain climber scales a steep rock face.	The mountain climber is climbing the side of a building.	contradiction
A mountain climber scales a steep rock face with ropes.	The mountain climber is being supported by ropes.	entailment
A mountain climber scales a steep rock face with bare hands.	The mountain climber is being supported by ropes.	contradiction
man in t-shirt and shorts doing a backflip on a sand hill.	The man is on the pavement near the ocean.	contradiction
man in t-shirt and shorts doing a backflip on a sand hill on the ocean beach.	The man is on the beach near the ocean.	entailment
man in t-shirt and shorts doing a backflip on a sand hill in the desert.	The man is on the beach near the ocean.	contradiction
man in t-shirt and shorts doing a backflip on a sand hill.	The man is on sand.	entailment
A very happy and smiling boy is climbing a pole on a porch in a backyard.	The boy is smiling.	entailment
A very sad boy is climbing a pole on a porch in a backyard.	The boy is smiling.	contradiction
A very happy boy is climbing a pole on a porch in a backyard.	The boy is happy.	entailment
A very happy boy is climbing a pole on a porch in a backyard.	The boy is sad.	contradiction
a vendor selling origami and food on a street 	The person is selling origami.	entailment
a vendor selling things including mean and other food on a street.	The person is selling origami.	neutral
a vendor selling mean and other food on a street	The person is selling hot food.	neutral
a vendor selling mean and other food on a street	The person is selling food.	entailment
Two women are watching a hurricane.	Two humans watching a parade.	contradiction
Two women are watching an event.	Two humans watching a parade.	neutral
Two women watching a parade.	Two women are eating.	contradiction
Two women watching a parade.	Two women are outside.	neutral
Oregon percussionists are practicing with the band.	There is marching.	neutral
Oregon percussionists are sitting down along with the band.	There is marching.	contradiction
Oregon percussionists are marching with the band.	There is trumpet playing.	neutral
Oregon percussionists are marching with the band.	There is rock climbing.	contradiction
An old man smiling at the camera in front of a rocky, barren patch of land.	A old man is sad.	contradiction
An old man smiling at the camera in front of a rocky, barren patch of land because he is drunk and happy.	A man is smiling because he is drunk and happy.	entailment
A sober, upset old man smiling at the camera in front of a rocky, barren patch of land.	A man is smiling because he is drunk and happy.	contradiction
An old man smiling at the camera in front of a rocky, barren patch of land.	An old man smiles at the camera in front of a rocky land.	entailment
Five women wearing bright yellow shirts and dark pants are standing next to a white and blue van with a black and green stripe waiting for the newspaper delivery.	The two people are waiting for their friend to show up.	contradiction
two people wearing bright green shirts and dark pants are standing next to a white and blue van with a black and green stripe.	The two people are standing next to a van. 	entailment
two people wearing bright green shirts and dark pants are standing next to a white and blue van with a black and green stripe.	The three people are waiting for their friend to show up.	contradiction
two people wearing bright green shirts and dark pants are standing next to a white and blue van with a black and green stripe waiting for their friend.	The two people are waiting for their friend to show up.	entailment
Men holding a fishing net on the beach.	a man wears a net	contradiction
Men holding a fishing spear on the beach.	a man fishes with a net	contradiction
Men holding a fish on the beach.	a man fishes with a net	neutral
Men holding a fishing net on the beach.	a man fishes salmon with a net.	neutral
Two surgeons perform a heart transplant surgery on themselves. 	Two doctors doing a heart transplant	entailment
Two surgeons perform a surgery on the nurses. 	Two doctors doing a heart transplant	contradiction
Two surgeons performing a surgery.	Seven doctors doing a surgery.	contradiction
Two surgeons performing a surgery.	Two doctors doing a surgery.	entailment
A blond woman wearing a hat.	The hat is black like her hair.	contradiction
A blond woman wearing a hat in the sun.	The hat is keeping the lady's head dry in the rain.	contradiction
A blond woman wearing a rain hat during a storm.	The hat is keeping the lady's head dry in the rain.	entailment
A blond woman wearing a hat.	The hat is worn by the lady.	entailment
A child in blue jeans with the cuffs rolled up and black socks taking a nap under a plum-colored covering decorated with large white concentric circles.	A child is awake.	contradiction
A child in blue jeans with the cuffs rolled up and black socks taking a nap under a plum-colored covering decorated with large white concentric circles.	A child is sleeping in the living room.	neutral
A child in blue jeans with the cuffs rolled up and black socks is under a plum-colored covering decorated with large white concentric circles.	A child is sleeping.	neutral
A child in blue jeans with the cuffs rolled up and black socks having a tantrum under a plum-colored covering decorated with large white concentric circles.	A child is sleeping.	contradiction
Two short-haired children stand; one has an axe.	Two children have a plastic axe.	neutral
Two short-haired children stand; one is looking at an axe.	Two children have an axe.	neutral
Two short-haired children stand; one is looking at an axe in distance.	Two children have an axe.	contradiction
Two short-haired children stand; one has an axe.	Two children have a hammer.	contradiction
Girl running past a bench.	Girl running past a wooden seat.	neutral
Someone skipping past a playground bench.	Man skipping past a playground.	neutral
Man skipping past a playground bench.	Man skipping past a playground.	entailment
Girl running past a bench.	Girl running past a seat.	entailment
A man dressed in red and black is performing a song at a marina.	Sailboats sail in the background as the magician performs.	contradiction
A man dressed in yellow and black is performing a magic trick at a marina.	A man is performing a song.	contradiction
A man dressed in yellow and black is performing a magic trick at a marina.	A man is performing a magic trick.	entailment
A man dressed in yellow and black is performing a trick at a marina.	Sailboats sail in the background as the magician performs.	entailment
Some people in medieval costume are walking through a crowd.	The people in costumes are on the street.	neutral
Some people in medieval costume are walking through a crowded building.	The people in costumes are on the street.	contradiction
Some people in medieval costume are walking through a crowded street.	The people in costumes are on the street for a fair.	neutral
Some people in medieval costume are walking through a crowded street.	The people in costumes are indoors.	contradiction
Children are flying kites in the fountain.	Children flying kites.	entailment
Children are playing in a fountain.	The children are playing in water.	neutral
Children are playing with kites in the fountain.	Children flying kites.	neutral
Children are playing in a fountain.	More than one child is playing in a fountain.	entailment
A young woman is wrestling with two others on the beach to settle disputes, a young man, in the background, looks at them.	Three women wrestle for the control of the beach.	neutral
A young woman is wrestling with two others on the beach to settle dispute over its control, a young man, in the background, looks at them.	Three women wrestle for the control of the beach.	entailment
A young man is' heading' a ball while on the beach, another young man, in the background, looks at him.	Two men are at the beach.	entailment
A young man is' heading' a ball while on the beach, another young man, in the background, looks at him.	Two men are playing a game at the beach.	neutral
A girl in a blue gown stands in front of a drab crowd while they watch something.	The girl is wearing a blue jacket	contradiction
A girl in a blue jacket stands in front of a drab crowd while they watch something.	A woman is wearing a blue jacket.	contradiction
A girl in a blue jacket stands in front of a drab crowd while they watch something.	The girl is wearing a denim jacket.	neutral
A girl in a jacket stands in front of a drab crowd while they watch something.	The girl is wearing a blue jacket	neutral
A middle-aged woman on scouting trip looking out over the ocean while her traveling colleague snaps  photo.	a woman on vacation	contradiction
A middle-aged person on vacation looking out over the ocean while their traveling companion snaps a photo.	a woman on vacation	neutral
A middle-aged woman on vacation looking out over the ocean while her traveling companion snaps a photo.	a woman on her first vacation	neutral
A middle-aged woman on vacation looking out over the ocean while her traveling companion snaps a photo.	a young woman on vacation	contradiction
A person wears a mask.	A person has their face visable.	contradiction
A person wears a mask.	A person has on a Halloween mask.	neutral
A person has a mask.	A person is covering their face.	neutral
A person is not hiding their face.	A person is covering their face.	contradiction
People in the pool getting ready to swim.	There are people on the pool.	entailment
people getting ready to get wet.	There are people on the pool.	neutral
people getting ready to ride bikes.	There are people with bikes.	entailment
people getting ready to ride bikes.	There are people with electrice bikes.	neutral
A pair of hands being washed in a sink.	Hands are being washed in a tub.	contradiction
A pair of hands being washed in a sink to remove tar.	Hands are being washed because they touched raw chicken.	contradiction
A pair of hands being washed in a sink after working with raw chicken.	Hands are being washed because they touched raw chicken.	entailment
A pair of hands being washed in a sink.	Hands are being washed in a sink.	entailment
A group of women pose for a picture as a woman plays guitar in front of them.	A group of woman is posing in front of a musician.	contradiction
A group of women pose for a picture as a man plays guitar behind them.	A group of woman is posing in front of an old musician.	neutral
A group of women pose for a picture as a man plays guitar behind them.	A group of woman is posing in front of a comedian.	contradiction
A group of women pose for a picture as a man plays guitar near them.	A group of woman is posing in front of a musician.	neutral
Photo is of a female bicyclist(#9) as she rides a red bicycle down a street lined with caution cones.	A male bicyclist rides his morotcycle down a construction site littered with traffic cones.	contradiction
Photo is of a female bicyclist(#9) as she rides a red bicycle down a street lined with caution cones as construction takes place on the side.	A female bicyclist rides down a construction site littered with traffic cones.	entailment
Photo is of a female bicyclist(#9) as she rides a red bicycle down a field lined with flowers for a parade.	A female bicyclist rides down a construction site littered with traffic cones.	contradiction
Photo is of a female bicyclist(#9) as she rides a red bicycle down a street lined with caution cones.	A female bicyclist is wearing a number for a race.	entailment
An orange boat with three men in life jackets aboard is making a turn in an ocean setting.	Three men are on an orange boat in the ocean.	entailment
An orange boat with three men in life jackets aboard is making a turn in an ocean setting.	The men in the orange boat are survivors of a recent shipwreck.	neutral
A boy in a tub playing with a toy orange boat that has three toy men in life jackets aboard pretends it is making a turn in an ocean setting.	A boy plays with a boat in the tub.	entailment
A boy in playing with a toy orange boat that has three toy men in life jackets aboard pretends it is making a turn in an ocean setting.	A boy plays with a boat in the tub.	neutral
Two scuba divers underwater wearing white shirts and scuba equipment along with fins on their feet.	Two people dressed in white shirts and with fins on their hands swim underwater.	contradiction
Two scuba divers underwater wearing white shirts and scuba equipment along with fins on their feet.	Two people dressed in white shirts and with fins on their feet  swim at a beach.	neutral
Two scuba divers underwater wearing  shirts and scuba equipment along with fins on their feet.	Two people dressed in white shirts and with fins on their feet swim underwater as they haul scuba equipment along.	neutral
Two scuba divers underwater wearing black shirts and scuba equipment along with fins on their feet.	Two people dressed in white shirts and with fins on their feet swim underwater as they haul scuba equipment along.	contradiction
Male teacher explains opportunity to an overweight woman in a yellow shirt during class. 	The male teacher is teaching the class.	entailment
Teacher explains opportunity to an overweight woman in a yellow shirt in private.	The male teacher is teaching the class.	contradiction
Teacher explains opportunity to an overweight woman in a yellow shirt.	The teacher explains a lesson to an overweight woman.	entailment
Teacher explains opportunity to an overweight woman in a yellow shirt.	The male teacher is in class.	contradiction
Two dogs are chasing each other on green grass and fighting over a stick.	The dogs are fighting over a stick	entailment
Two dogs are chasing each other on green grass.	Two dogs are on the green bed	contradiction
Two dogs are chasing each other on green grass.	Two dogs are on the green grass	entailment
Two dogs are chasing each other on green grass and fighting over a potato.	The dogs are fighting over a stick	contradiction
Two children eating food.	Two kids are eating food	entailment
Two sibling children eating food.	Two sisters are eating food	neutral
Two children who are sisters eating food.	Two sisters are eating food	entailment
Two children eating food.	Two sisters likes their food	neutral
Two men boxing in a wired cage are dead.	Someone will win the boxing match.	contradiction
Two men boxing in a wired cage.	A man will get hit.	entailment
Two men boxing in a wired cage.	A woman will get hit.	contradiction
Two men boxing in a wired cage during championship final.	Someone will win the boxing match.	entailment
People crossing an aisle next to the balcony at a movie theatre.	People are at the movies.	entailment
People crossing an aisle next to the balcony.	People are at the movies.	neutral
People crossing a street next to a smart car.	People are crossing a street.	entailment
People crossing a street next to a smart car.	The people are trying to find their car.	neutral
A young woman biking along in the shadows in front of a fenced area.	A person walking.	contradiction
A young woman walking along in the shadows in front of a fenced area.	A person sitting and crying.	contradiction
A young woman walking along in the shadows in front of a fenced area.	A person is stalking an ex-boyfriend.	neutral
A young woman in the shadows in front of a fenced area.	A person walking.	neutral
A small white dog inspects two sheep.	A dog has started to inspect some sheep.	entailment
A small white dog has turned into another animal.	A dog has turned into a sheep.	neutral
A small white dog has turned into a sheep.	A dog has turned into a sheep.	entailment
A small white dog inspects two sheep.	A dog has turned around to lick some sheep.	neutral
People stand in a warehouse.	People are in a museum.	contradiction
People stand in a warehouse.	People are in a warehouse.	entailment
People stand in a warehouse and select what they want to purchase.	People are shopping in a warehouse.	entailment
People stand in a warehouse counting inventory.	People are shopping in a warehouse.	contradiction
A little boy wearing a blue hat and coat is standing amongst the pigeons in a tent. 	A boy is inside.	entailment
A little boy wearing a blue hat and coat is standing amongst the pigeons.	A boy is inside.	neutral
A little boy wearing a blue hat and coat is standing amongst the pigeons on the street.	A boy is feeding the pigeons.	neutral
A little boy wearing a blue hat and coat is standing amongst the pigeons on the street.	A boy is standing on the street.	entailment
A BMX biker riding down a muddy trail wearing protective gear.	Biker in a helmet riding a famous trail	neutral
A BMX biker riding down a muddy trail wearing protective gear.	Biker in a helmet just standing still	contradiction
A car riding down a muddy trail wearing protective gear.	Biker in a helmet riding a trail	contradiction
A BMX biker riding down a muddy trail.	Biker in a helmet riding a trail	neutral
A girl is sitting on the beach daydreaming and appears to be approaching a hit on the head by a plastic inflated hammer.	The girl is worried about what may happen to her.	contradiction
A girl is sitting on the beach and appears to be approaching a hit on the head by a plastic inflated hammer.	The girl is getting further away from the plastic inflated hammer.	contradiction
A girl is sitting on the beach and appears to be approaching a hit on the head by a plastic inflated hammer.	The girl is nearing the plastic inflated hammer.	entailment
A girl is worriedly ducking on the beach as she appears to be approaching a hit on the head by a plastic inflated hammer.	The girl is worried about what may happen to her.	entailment
A child walks on the beach eating a snack.	A child is eating an ice cream cone.	neutral
A child walks on the beach eating an ice cream cone. 	A child is eating an ice cream cone.	entailment
A child walks on the beach with a bucket.	A child is carrying an ice cream bucket.	neutral
A child walks on the beach with a bucket.	A child is carrying a bucket.	entailment
A BMX biker shoots up into the air.	The bike did not start.	contradiction
A BMX biker shoots up into the air.	The bike goes up in the air	entailment
A BMX biker on a bright red bike shoots up into the air.	The bike is bright red.	entailment
A BMX biker on a gold bike shoots up into the air.	The bike is bright red.	contradiction
A man with a shaved head and sunglasses scowls deeply.	The man is frowning.	entailment
A man with a shaved head and sunglasses spreads legs broadly.	The man is frowning.	neutral
A man with a shaved head and sunglasses smiles broadly.	The man is smiling at his friends.	neutral
A man with a shaved head and sunglasses smiles broadly.	The man is smiling.	entailment
Two college students talking about their dresses they have.	Two college students compare their classes and teachers.	contradiction
Two college students comparing their classes and teachers they have.	Two college students compare their classes and teachers.	entailment
Two college students talking about their class they have.	Two college students are talking.	entailment
Two college students talking about their class they have.	Two high school students are talking.	contradiction
A man with a dress  shirt and a woman in a gown in the water looking away from the camera.	Man and woman in swimming clothes.	contradiction
A man with no shirt and a woman in a bikini in the water looking away from the camera.	Man and woman in formal clothes.	contradiction
A man with no shirt and a woman in a bikini in the water looking away from the camera.	A married man and woman in swimming clothes.	neutral
A man  and a woman  in the water looking away from the camera.	Man and woman in swimming clothes.	neutral
A girl kicks a ball with three girls doing the same in the background.	A girl kicks a ball.	entailment
A girl kicks a ball with three girls doing the same in the background.	Four girls kick a ball.	contradiction
A girl kicks a ball with three girls in uniform shorts doing the same in the background.	Two of the girls are wearing dresses.	contradiction
A girl kicks a ball with three girls, a couple in dresses, doing the same in the background.	Two of the girls are wearing dresses.	entailment
Three black cats are playing in the snow.	The dogs are playing outside.	contradiction
Two dogs are playing in the snow.	The dogs are playing outside.	entailment
Two beige dogs are playing in the snow.	The dogs are playing indoors	contradiction
Two beige dogs are playing in the snow.	The dogs are playing in the backyard.	entailment
A tired-looking young asian couple in casual clothes stand outside  with late-afternoon shadows stretching to their left.	A couple stands on a sidewalk.	neutral
A tired-looking young asian couple in casual clothes stand outside on a sidewalk with late-afternoon shadows stretching to their left.	A couple stands on a sidewalk in a city.	neutral
A tired-looking young asian couple in casual clothes stand outside on a sidewalk with late-afternoon shadows stretching to their left.	A couple stands on a grass patch.	contradiction
A tired-looking young asian couple in casual clothes sit outside on a sidewalk with late-afternoon shadows stretching to their left.	A couple stands on a sidewalk.	contradiction
Some men are participating in a race.	People finishing a race.	neutral
Some men are starting a race.	People finishing a race.	contradiction
Some men are finishing a race.	People finishing a meal.	contradiction
Some men are finishing a race.	People finishing a long race.	neutral
A muscular player holding a tennis racket and wearing athletic clothing kneels a few feet back from the net on a tennis court.	A woman is playing tennis.	neutral
A muscular woman holding a tennis racket and wearing athletic clothing kneels a few feet back from the net on a tennis court.	The woman enjoys playing tennis.	neutral
A muscular woman holding a squash racket and wearing athletic clothing kneels a few feet back from the wall during a match on a squash court.	A woman is playing tennis.	contradiction
A muscular woman holding a tennis racket and wearing athletic clothing kneels a few feet back from the net on a tennis court.	The woman is not on a tennis court.	contradiction
Several women, one in a black dress, walking down the street.	Women walk down the busy street.	neutral
Several women, one in a black dress, are outside. 	Women walk down the street.	neutral
Several men, one in black dress, sitting on a bench.	Women walk down the street.	contradiction
Several women, one in a black dress, walking down the street.	Women walk down the runway.	contradiction
There are young men playing a game of football, one man has been tackled by another player.	Men are playing soccer in the field.	entailment
There are young men playing a game, one man has been tackled by another player.	Men are playing soccer in the field.	neutral
There are young men playing a game of football, one man has been tackled by another player.	Men are playing football in the field.	entailment
There are young men playing a game of football, one man has been tackled by another player.	Men are playing in a football tournament in the field.	neutral
two people riding a motorcycle together on a sunny day.	people are riding a truck	contradiction
Two people are riding a motorcycle together to relax on a sunny day.	people going to work	contradiction
Two people are riding a motorcycle together to work on a sunny day.	people going to work	entailment
two people riding a motorcycle together on a sunny day.	people are riding a motorcycle	entailment
A man in a blue shirt helping a man in a red shirt fix a trail bike	A woman fixes a trail bike.	contradiction
A man in a blue shirt helping a man in a red shirt fix a trail bike	A man fixes a trail bike.	entailment
A man in a blue shirt fixes a trail bike	Two people fix a trail bike.	contradiction
A man in a blue shirt helping a man in a red shirt fix a trail bike	Two people fix a trail bike.	entailment
A man in a white shirt sits in the tall grass in his backyard holding a stick.	The man sits on the ground in his backyard.	entailment
A man in a white shirt walks in the tall grass holding a stick.	A man holds a stick while walking.	entailment
A man in a white shirt walks in the tall grass holding a stick.	A black man in a white shirt walks in the grass.	neutral
A man in a white shirt sits in the tall grass holding a stick.	The man sits on the ground in his backyard.	neutral
A surfer riding the waves.	A surfer is surfing.	entailment
A male kayaker in the lake. 	A man kayaking a lake.	entailment
A kayaker in the lake. 	A man kayaking a lake.	neutral
A surfer riding the waves.	The surfer is doing it.	neutral
Three elderly women walking from behind a fountain in a park continue strolling.	Three old women are strolling through a park.	entailment
Three elderly women walking from behinda shop in the mall.	Three old women are strolling through a park.	contradiction
Three elderly women walking from behind.	Three young women are walking.	contradiction
Three elderly women walking from behind.	Three old women are walking.	entailment
a band playing a show for a group on fans.	A musical group is performing.	entailment
a band playing a show for a group on fans.	A musical group is sleeping.	contradiction
A band playing musical instruments for a group on fans.	A musical group is heard by people.	entailment
A band signing autographs for a group on fans.	A musical group is heard by people.	contradiction
a man with his arm around a tree posing by himself.	The man and woman pose.	contradiction
a man with his arm around a woman are smiling.	The man and woman pose.	neutral
a man with his arm around a woman are posing.	The man and woman hide.	contradiction
a man with his arm around a woman are posing.	The man and woman pose for wedding photos.	neutral
Michael Jordan passes a baseball while wearing a USA Jersey while 4 opponents stand nearby.	Lebron James is playing basketball.	contradiction
