sentence1	sentence2	gold_label
A big, brown dog is shaking off while in the water.	The dog is wet.	entailment
A curly-haired male drummer and a guitarist on stage in the middle of a set.	A hippie drummer and guitarist are on a stage.	neutral
A curly-haired male drummer and a guitarist on stage in the middle of a set.	A drummer and guitarist are on stage.	entailment
A man is on the ground while a person on a skateboard talks to them.	A man speaks with a person on a skateboard about his tricks.	neutral
A man is on the ground while a person on a skateboard talks to them.	A man speaks with a dog on a skateboard.	contradiction
A middle-aged white male with blue jeans, black gloves, no shirt and a hat is working on a roof.	Nobody was using black gloves.	contradiction
A middle-aged white male with blue jeans, black gloves, no shirt and a hat is working on a roof.	Work was being done on a roof.	entailment
A young man is working very hard for his country.	A young man is working for his country.	entailment
A young man is working very hard for his country.	A young woman is working for his country.	contradiction
A girl has a falcon resting on her hand, and a man with a microphone is talking to her while looking at the bird.	A man talks to the girl	entailment
A girl has a falcon resting on her hand, and a man with a microphone is talking to her while looking at the bird.	A man interviews the prize winning jockey.	contradiction
two men standing in the snow, one looking at the camera, the other reading a paper by a sign.	Nobody is waiting in the snow.	contradiction
two men standing in the snow, one looking at the camera, the other reading a paper by a sign.	The two men are waiting in the snow, one with a camera.	entailment
A competition match between two martial arts fighters.	Two kung fu masters are competing against one another.	entailment
A competition match between two martial arts fighters.	Two kung fu masters are singing to one another.	contradiction
Many people wearing headphones are sitting in blue chairs looking at computers.	People are sitting in blue chairs looking at computers.	entailment
Many people wearing headphones are sitting in blue chairs looking at computers.	The people are laughing as they look at the computers.	neutral
A happy Woman holding a guitar.	A woman is holding a violin.	contradiction
A happy Woman holding a guitar.	A woman is holding a guitar.	entailment
A baseball pitcher prepares to throw.	The baseball pitcher is getting ready to throw.	entailment
A baseball pitcher prepares to throw.	The baseball pitcher is preparing to throw a fastball.	neutral
Person in red-checked jacket with fur collar and dark stocking cap with head bowed.	The person is keeping their head down	entailment
Person in red-checked jacket with fur collar and dark stocking cap with head bowed.	The person is looking up	contradiction
Two girls watch an experiment unfold as one of the girls pours a liquid into a beaker.	Two girls are performing a dramatic play.	contradiction
Two girls watch an experiment unfold as one of the girls pours a liquid into a beaker.	Two girls are learning something new.	neutral
Men in hard hats and brightly colored shirts are on scaffolding next to a building.	Men stand next to an old building.	neutral
Men in hard hats and brightly colored shirts are on scaffolding next to a building.	Men sit next to a building.	contradiction
Two children sitting by the water.	Two children are sitting near water.	entailment
Two children sitting by the water.	Two children are in a tent near a lake.	neutral
Little town and its people on the streets.	The people are on the main street of the little town.	neutral
Little town and its people on the streets.	There are people on the streets of the little town.	entailment
A person playing with a black dog outdoors on a snowy lane with trees in the background and blue skies above.	A person plays with a black dog	entailment
A person playing with a black dog outdoors on a snowy lane with trees in the background and blue skies above.	A person plays with a white cat	contradiction
Many people have gathered in the street.	People of different races are in the street.	neutral
Many people have gathered in the street.	No one is in the street.	contradiction
The two girls are playing on a yellow and red jungle gym.	Two girls in the gym.	neutral
The two girls are playing on a yellow and red jungle gym.	Two girls are playing jungle gym.	entailment
Two men facing off to waiting for game to begin.	Two men wait for a game.	entailment
Two men facing off to waiting for game to begin.	Two women wait for a game.	contradiction
A group of women, who look unhappy, are sitting in a kitchen talking.	Some people are having a prayer.	contradiction
A group of women, who look unhappy, are sitting in a kitchen talking.	Some people are having a heated conversation.	neutral
A young child in a striped sweatshirt brushes the hair of a younger child.	A young child is showering.	contradiction
A young child in a striped sweatshirt brushes the hair of a younger child.	A young child is brushing hair.	entailment
A man in a leather jacket and hat looking off into the distance.	A man looking into the distance	entailment
A man in a leather jacket and hat looking off into the distance.	A man looking into the distance for a long time.	neutral
Snowboarding practice on a snowy hillside	Someone is snowboarding without any snow around.	contradiction
Snowboarding practice on a snowy hillside	Two people are learning to snowboard.	neutral
A small girl dancing in a parade wearing bright red and gold clothes.	A small girl is celebrating in a parade.	entailment
A small girl dancing in a parade wearing bright red and gold clothes.	The small girl is sitting at home, not celebrating.	contradiction
A brown and white dog is licking a small brown terrier.	A brown and white cat is looking at a terrier	contradiction
A brown and white dog is licking a small brown terrier.	A fat brown and white dog is licking a terrier	neutral
Chinese police helping ill people in bad weather.	Chinese police are helping ill people in bad weather.	entailment
Chinese police helping ill people in bad weather.	Chinese police are helping ill people in good weather.	contradiction
An old woman in a long white skirt walks out of a shop on a stone road.	A old woman wearing a short, white skirt visits shops along a stone road in London.	contradiction
An old woman in a long white skirt walks out of a shop on a stone road.	An old woman wearing a long, white skirt visits shops along a stone road in London.	entailment
A man wearing blue jeans and a young boy wearing a brown shirt are playing in the backyard.	A man has blue jeans.	entailment
A man wearing blue jeans and a young boy wearing a brown shirt are playing in the backyard.	A man has sandals.	neutral
Two Caucasian women are seated and are smiling for the camera.	Two attractive women are smiling for a camera.	neutral
Two Caucasian women are seated and are smiling for the camera.	Two women are frowning for a camera.	contradiction
A kid with a blue hat and braces holding onto a skateboard and appearing to give the impression that he is yelling.	A bully kid holds a skateboard.	neutral
A kid with a blue hat and braces holding onto a skateboard and appearing to give the impression that he is yelling.	A kid holds a skateboard.	entailment
three men drinking one playing guitar hero.	No men are drinking and playing guitar hero	contradiction
three men drinking one playing guitar hero.	Men drinking beer and playing guitar hero	neutral
A man wearing a large crown sitting at a desk raising an item over his head.	A man with a bare bald head is wearing a crown.	neutral
A man wearing a large crown sitting at a desk raising an item over his head.	A man is sitting down.	entailment
These people are sitting down in chairs watching a game.	People are sitting down in chairs watching a basketball game.	neutral
These people are sitting down in chairs watching a game.	People are sitting down in cars watching a game.	contradiction
A man in a striped shirt and walking.	The man is going to get some tea.	neutral
A man in a striped shirt and walking.	The man is walking.	entailment
A woman in a blue coat and dark boots.	A man has on a blue coat and boots.	contradiction
A woman in a blue coat and dark boots.	The woman wears dark boots.	entailment
A woman with a bright blue satchel measures the blood pressure of an old woman sitting in a chair.	The woman takes the other woman's blood pressure.	entailment
A woman with a bright blue satchel measures the blood pressure of an old woman sitting in a chair.	The doctor draws the old woman's blood.	contradiction
A woman in sunglasses is brushing her hair back.	A man is brushing his hair back.	contradiction
A woman in sunglasses is brushing her hair back.	The woman is wearing sunglasses and brushing her hair, to get ready for a date. 	neutral
Two men in a graveyard, one digging and the other on a cellphone.	No males are seen in an area with tombstones.	contradiction
Two men in a graveyard, one digging and the other on a cellphone.	Two policemen are seen in an area with tombstones.	neutral
two black and white dogs fighting in the snow	The animals exercising in the snow.	contradiction
two black and white dogs fighting in the snow	The animals fight in the snow.	entailment
A man in a brown leather coat is singing into a microphone.	man on microphone	contradiction
A man in a brown leather coat is singing into a microphone.	man is singing	entailment
A person uses his or her laptop in a kiosk.	A person operates their laptop.	entailment
A person uses his or her laptop in a kiosk.	A woman uses her laptop in a kiosk.	neutral
The baby in the pink romper is smiling.	The baby in the pink romper is happy.	entailment
The baby in the pink romper is smiling.	The baby in the blue romper is happy.	contradiction
A group of kids playing in a play center.	cats play together in a building	contradiction
A group of kids playing in a play center.	kids play together	neutral
A young girl sticking her toe in a large puddle.	A girl is putting her foot by water.	entailment
A young girl sticking her toe in a large puddle.	A girl is not nearby water.	contradiction
A dark-skinned man smothered in white liquid.	the man is covered in a black liquid	contradiction
A dark-skinned man smothered in white liquid.	the man is covered in a liquid	entailment
A young woman wearing a black tank top is listening to music on her MP3 player while standing in a crowd.	A young woman decided to leave home because she was bored.	neutral
A young woman wearing a black tank top is listening to music on her MP3 player while standing in a crowd.	A young woman decided to leave home.	entailment
A young girl is holding a long thin yellow balloon.	There is a girl holding a balloon.	entailment
A young girl is holding a long thin yellow balloon.	There is a girl letting go of a balloon outdoors.	contradiction
a boy cleans the bubbles off his face.	A boy is  putting bubbles on his face.	contradiction
a boy cleans the bubbles off his face.	A boy is cleaning bubbles off his face.	entailment
Asian artist stretches while painting outdoors.	The artist is painting an indoor scene.	contradiction
Asian artist stretches while painting outdoors.	The artist is painting an outdoor scene beautifully.	neutral
a young boy wearing a yellow shirt walking on the beach carrying a surfboard	A young boy is  walking on the beach.	entailment
a young boy wearing a yellow shirt walking on the beach carrying a surfboard	The boy is walking with a snowboard.	contradiction
A young man in a suit standing out from the crowd, at what appears to be an art exhibition.	Business man waits to get into an gallery.	contradiction
A young man in a suit standing out from the crowd, at what appears to be an art exhibition.	Business man waits to get into a collection of artifacts.	neutral
Five ballet dancers caught mid jump in a dancing studio with sunlight coming through a window.	Five ballet dancers are in a dancing studio.	entailment
Five ballet dancers caught mid jump in a dancing studio with sunlight coming through a window.	Five professional ballet dancers are in a dancing studio.	neutral
A black and brown dog running outside.	A dog runs outside.	entailment
A black and brown dog running outside.	A dog chases a cat outside.	neutral
A woman is reading a magazine in a reception room.	A woman is reading a car magazine.	neutral
A woman is reading a magazine in a reception room.	A woman is reading.	entailment
Two dogs play in the grass.	The dogs are sleeping.	contradiction
Two dogs play in the grass.	The two dogs are playing.	entailment
Two people sitting in a meadow enjoying a mountain view.	Two people are relaxing in a meadow, enjoying the sunset	neutral
Two people sitting in a meadow enjoying a mountain view.	Two people are fighting in a meadow.	contradiction
Two men wearing white, one with a red belt one with a blue belt fight on a blue and red mat with another man refereeing.	Two men in white, one with a red belt and one with a blue belt, are fighting.	entailment
Two men wearing white, one with a red belt one with a blue belt fight on a blue and red mat with another man refereeing.	Two men in white, one with a red belt and one with a blue belt, are fighting mma.	neutral
A toddler runs toward the camera at a park.	The toddler runs at the park.	entailment
A toddler runs toward the camera at a park.	The teenager runs at the park.	contradiction
A man wearing a plaid short-sleeve shirt and light brown pants jumps high in the air in front of mist covered mountains.	The man is hiking/backpacking across New York City.	contradiction
A man wearing a plaid short-sleeve shirt and light brown pants jumps high in the air in front of mist covered mountains.	The man is in front of mountains.	entailment
A lady in a blue swimsuit is swimming underwater.	a person is in deep water	neutral
A lady in a blue swimsuit is swimming underwater.	a person is in mud	contradiction
A band is playing on the sidewalk while people watch.	The band is playing drums.	neutral
A band is playing on the sidewalk while people watch.	The band is playing with people.	contradiction
Two black men dressed in military gear.	A black man is dressed in gear.	entailment
Two black men dressed in military gear.	A black man is dressed in army gear.	neutral
A quarterback hands off the football to a running back.	There are people playing 3rd down.	neutral
A quarterback hands off the football to a running back.	There are people playing soccer.	contradiction
Two women and a man have a conversation while others party in the background.	Women and a man talk.	entailment
Two women and a man have a conversation while others party in the background.	Women and a short man talk.	neutral
Wonderful clear skies and beautiful night.	It was raining.	contradiction
Wonderful clear skies and beautiful night.	It was not stormy.	entailment
A person wearing white socks and black shoes is in front of a microphone.	The person is in front of a microphone.	entailment
A person wearing white socks and black shoes is in front of a microphone.	The person is behind a microphone.	contradiction
Two men are helping another man cross a stream.	Three men are walking alongside a stream.	contradiction
Two men are helping another man cross a stream.	Three men are crossing a bridge over a stream..	neutral
Kids chasing a soccer ball.	Kids running very fast.	neutral
Kids chasing a soccer ball.	Kids climbing.	contradiction
Two people, a man in all black and a woman in white, are dancing.	People are dancing.	entailment
Two people, a man in all black and a woman in white, are dancing.	No one is dancing.	contradiction
A police officer on a bicycle rests on a stone pathway in a lightly crowded area.	A cop draws his gun while on the path in the midst of a crowd.	contradiction
A police officer on a bicycle rests on a stone pathway in a lightly crowded area.	A cop sits on the path in the midst of a crowd to monitor the group.	neutral
A man is standing by a group of video games in a bar.	A man is standing in a bar with video games in it.	entailment
A man is standing by a group of video games in a bar.	A man is at a bar waiting to play video games.	neutral
Water streaming from a young woman in a swimming pool flipping her wet hair backwards.	The woman was in the swimming pool.	entailment
Water streaming from a young woman in a swimming pool flipping her wet hair backwards.	The woman was bathing in the swimming pool.	neutral
This family needs a rest after their long walk so they stop at the park to feed the pigeons.	The family is on a break	entailment
This family needs a rest after their long walk so they stop at the park to feed the pigeons.	The family is on the road	contradiction
A man stands in a workshop, near a table covered with metal parts and machinery.	A man is teaching a beginner's workshop.	neutral
A man stands in a workshop, near a table covered with metal parts and machinery.	A man is teaching a workshop.	entailment
An old man with white hair in a red hat	An old man with white hair wears a red hat.	entailment
An old man with white hair in a red hat	An old man with white hair wears a blue hat.	contradiction
A man belaying down a waterfall	The water fall could be dangerous to the man.	neutral
A man belaying down a waterfall	A man sat at home.	contradiction
A child is playing the accordion in front of Christian Dior.	A child is playing an expensive instrument.	neutral
A child is playing the accordion in front of Christian Dior.	A child is playing an instrument.	entailment
A man in glasses reads a paper in front of an Asian market and a life-size cardboard cut-out of a woman.	A person is reading in bed.	contradiction
A man in glasses reads a paper in front of an Asian market and a life-size cardboard cut-out of a woman.	An tired person is reading outside.	neutral
A man in a blue shirt is holding a construction hat.	A man's hand is holding a construction hat.	entailment
A man in a blue shirt is holding a construction hat.	A man's hand is holding a blue construction hat.	neutral
The young lady, in the black and blue shirt, is blow drying and brushing her hair, while another woman watches.	A lady is blow drying while another woman watches.	entailment
The young lady, in the black and blue shirt, is blow drying and brushing her hair, while another woman watches.	A man is getting ready to go out as his friend watches.	contradiction
A man sitting in a chair in the middle of a group of people.	A man is outside of a group of people.	contradiction
A man sitting in a chair in the middle of a group of people.	A man is in the middle a group of people.	entailment
A skateboarder in an ally doing tricks while jumping over panels.	A skateboarder is doing tricks	entailment
A skateboarder in an ally doing tricks while jumping over panels.	A skateboarder is standing still	contradiction
A woman in a skirt and cowboy hat and a woman in pink pants with an exposed midriff are walking down the street looking at the shops.	Nuns are walking down the street.	contradiction
A woman in a skirt and cowboy hat and a woman in pink pants with an exposed midriff are walking down the street looking at the shops.	Women are walking down the street.	entailment
A lady with a pink bike is smiling for the camera.	A woman has a car.	contradiction
A lady with a pink bike is smiling for the camera.	A woman has a mountain bike.	neutral
A girl sitting in the middle of a dirt field by herself.	A girl is sitting with her legs crossed in a field.	neutral
A girl sitting in the middle of a dirt field by herself.	A girl is outside with friends.	contradiction
Two young boys looking at comic books on a couch.	Two boys are reading X-Men comics on the couch.	neutral
Two young boys looking at comic books on a couch.	Two boys are reading on the couch.	entailment
Lady dressed in white on blanket in middle of crowd.	The lady dressed in white.	entailment
Lady dressed in white on blanket in middle of crowd.	The lady dressed in black.	contradiction
Several people on a beach, and a ball.	The people are in water.	contradiction
Several people on a beach, and a ball.	The people are on sand.	entailment
Several people waiting to play musical instruments	People are waiting to pay their money.	contradiction
Several people waiting to play musical instruments	People are waiting to play their banjo.	neutral
A woman pushes a cleaning machine while walking on a brick pathway beside a minivan yellow cab.	The woman is walking out side pushing a heavy man.	contradiction
A woman pushes a cleaning machine while walking on a brick pathway beside a minivan yellow cab.	The blonde woman is walking out side pushing a heavy machine.	neutral
A girl and boy wearing swimming goggles have their arms around each other.	Two adults are touching.	contradiction
A girl and boy wearing swimming goggles have their arms around each other.	Two siblings are touching.	neutral
A little dog looks at a tennis ball in the air and a parrot sits nearby.	A small cat watches a tennis ball in the air and a bird sits close by.	contradiction
A little dog looks at a tennis ball in the air and a parrot sits nearby.	A small dog watches a tennis ball in the air and a big bird sits close by.	neutral
A crowd of people, with a man checking his phone facing you.	A man is checking his phone.	entailment
A crowd of people, with a man checking his phone facing you.	A man is trying to see the pen	contradiction
A young Asian man in a blue shirt with a small beard and mustache takes notes with a pencil from a large book.	A man was taking notes.	entailment
A young Asian man in a blue shirt with a small beard and mustache takes notes with a pencil from a large book.	A man was studying for an important test.	neutral
The lady is walking to class in the snow.	The lady is walking to class.	entailment
The lady is walking to class in the snow.	It hadn't snowed for months.	contradiction
a small dog walking through the snow	Small puppy walking on the snow	neutral
a small dog walking through the snow	Small dog walking on the snow	entailment
Young boy brushing his teeth with a woman in the background.	A young boy is brushing his teeth	entailment
Young boy brushing his teeth with a woman in the background.	A young boy is brushing his teeth, while his mother watches.	neutral
A woman is surprised to have her picture taken on this fall day outside Spaulding's women's store.	She remains unsurprised.	contradiction
A woman is surprised to have her picture taken on this fall day outside Spaulding's women's store.	A woman has her picture taken.	entailment
Members of a band perform dressed in white while the drummer sits behind them.	A choir performs.	contradiction
Members of a band perform dressed in white while the drummer sits behind them.	A band performs.	entailment
Two people kissing in a unkempt yard.	The young couple kiss outdoors.	neutral
Two people kissing in a unkempt yard.	The couple kiss inside.	contradiction
Several members of a wedding party, including the bride, are walking past a lamp and some park benches.	No people are walking at a park.	contradiction
Several members of a wedding party, including the bride, are walking past a lamp and some park benches.	The people are walking at a park with food in their hands.	neutral
The woman in blue shorts and a brown vest has a black dog to the right of her and a dog behind her.	A woman is walking two dogs.	entailment
The woman in blue shorts and a brown vest has a black dog to the right of her and a dog behind her.	A woman is walking two rottweilers.	neutral
A man with red and yellow knee high socks, a polka dot short-sleeved button up shirt, suspenders and brown shorts with a design on them is in front of an audience working a strange contraption in his hands.	An older man plays a harp in front of an enthralled audience.	neutral
A man with red and yellow knee high socks, a polka dot short-sleeved button up shirt, suspenders and brown shorts with a design on them is in front of an audience working a strange contraption in his hands.	A man plays a harp in front of an enthralled audience.	entailment
Third world country workers bring collections of bananas and other supplies.	a working is eating apples	contradiction
Third world country workers bring collections of bananas and other supplies.	a working is bringing ripe banannas	neutral
There is a man looking sideways down an out of focus street.	There's a man with his head looking sideways.	entailment
There is a man looking sideways down an out of focus street.	There's a man with his head looking sideways lost in thought.	neutral
Three people are skating around a curved street while onlookers watch them perform.	Women are watching the skaters perform.	neutral
Three people are skating around a curved street while onlookers watch them perform.	Onlookers are watching the skaters perform.	entailment
A busy operating room with high tech equipment to assist the doctors.	The operating room was busy with high tech equipment.	entailment
A busy operating room with high tech equipment to assist the doctors.	The doctors didn't know how to use the equipment.	neutral
Two young girls, one in sunglasses, play with a large soap bubble in the park.	A couple of children are at a public park.	neutral
Two young girls, one in sunglasses, play with a large soap bubble in the park.	A couple of children are inside.	contradiction
A man is wearing jacket is in the hole.	A man with a blue jacket is in a hole.	neutral
A man is wearing jacket is in the hole.	A man with a dress is in a hole.	contradiction
A male inside of a Brigada truck sitting outside of a locked gate, and a dark-skinned woman holding a red flag.	The man is sitting with a vehicle outside.	neutral
A male inside of a Brigada truck sitting outside of a locked gate, and a dark-skinned woman holding a red flag.	The man is sitting above a vehicle outside.	contradiction
A man wearing a red tie standing in front of a statue.	A homeless man stands in front of a statue.	neutral
A man wearing a red tie standing in front of a statue.	A man stands in front of a statue.	entailment
The graffiti on the wall is bland and tasteless.	The red graffiti on the wall is bland.	neutral
The graffiti on the wall is bland and tasteless.	The graffiti on the wall is bland.	entailment
A child with a yellow balloon walks through a fair.	The little girl holds clutches her yellow balloon while she strolls through the carnival.	neutral
A child with a yellow balloon walks through a fair.	The little girl holds clutches her teddy bear while she strolls through the carnival.	contradiction
guys in a hair salon one guy holding up one finger.	A girl is getting a haircut.	contradiction
guys in a hair salon one guy holding up one finger.	Someone is getting a bowl haircut.	neutral
Two singers in white shirts on stag in a bar.	Performers wearing white shirts serenade the old man.	neutral
Two singers in white shirts on stag in a bar.	Performers wearing white shirts indoors.	entailment
A man walks down the street past a brick building with white graffiti on it.	The man walking down the street is near a brick building.	entailment
A man walks down the street past a brick building with white graffiti on it.	The woman walking down the street is going home.	contradiction
A woman poses with a small girl in front of a flower bush.	A woman and her daughter are taking family pictures.	neutral
A woman poses with a small girl in front of a flower bush.	A woman poses with her son.	contradiction
Three children are by a waterway behind a house.	Three children are playing outdoors.	neutral
Three children are by a waterway behind a house.	Three children are outdoors.	entailment
A young man preparing food with diners in the background	The man is preparing nothing for his customers.	contradiction
A young man preparing food with diners in the background	The man is preparing food for his customers.	entailment
The lady in the multicolored shirt has a necklace on a white object in her hand.	The lady is holding something meaningful.	neutral
The lady in the multicolored shirt has a necklace on a white object in her hand.	The lady isn't holding anything.	contradiction
A group of small children and an older woman look at statues	People watching at a statue in Paris.	neutral
A group of small children and an older woman look at statues	People watching at a parade.	contradiction
A man and a woman eating dinner together.	The people are cooking food.	contradiction
A man and a woman eating dinner together.	The people are eating Thai food.	neutral
one boy playing a snooker indoor	A boy is using the snooker he is playing with.	entailment
one boy playing a snooker indoor	A boy is not using the snooker he is playing with.	contradiction
An older gentleman working with tools in a machine tool shop while wearing headphones to protect his ears from the noise.	An older gentleman is working with heavy tools	neutral
An older gentleman working with tools in a machine tool shop while wearing headphones to protect his ears from the noise.	An older gentleman is working with tools	entailment
A boy kicks a giant baseball while a group of children watch.	The boy is kicking a ball while the rest of the children are looking him.	entailment
A boy kicks a giant baseball while a group of children watch.	The boy is catching the ball while nobody is looking at him.	contradiction
A young man doing a flip at a city park.	He is outside at night.	neutral
A young man doing a flip at a city park.	He is inside.	contradiction
A disabled person pushing her cart along side the building.	A person is outside.	entailment
A disabled person pushing her cart along side the building.	An old person is outside.	neutral
An all black cat with bright green eyes has caught a gray mouse.	A white cat and a gray mouse	contradiction
An all black cat with bright green eyes has caught a gray mouse.	A black cat caught a mouse	entailment
Red cross workers and emergency personnel stand next to a wrecked black automobile.	A vehicle has been wrecked in a highway accident.	neutral
Red cross workers and emergency personnel stand next to a wrecked black automobile.	A vehicle has been wrecked in an accident.	entailment
Two men in orange clothing and hard hats oversee a scraper as it works on repairing a road.	Two managers in orange clothing and hard hats working.	neutral
Two men in orange clothing and hard hats oversee a scraper as it works on repairing a road.	Two men in orange clothing and hard hats working.	entailment
A man on stage playing guitar.	Rock music is being performed.	neutral
A man on stage playing guitar.	Music is being  sold.	contradiction
Woman and young lady sit on the sidewalk while young man plays flute in background.	They are behind the music.	contradiction
Woman and young lady sit on the sidewalk while young man plays flute in background.	They are in front of the music.	entailment
Group of Police officers in uniform standing in a parking lot, smiling and talking.	The people are relieved after performing CPR on a shooting victim.	neutral
Group of Police officers in uniform standing in a parking lot, smiling and talking.	The people are smiling.	entailment
A Native American pow wow is being demonstrated to onlookers.	They are in an empty museum.	contradiction
A Native American pow wow is being demonstrated to onlookers.	They are performing in front of people.	entailment
Four men are hanging out in front of a building.	There are four men hanging out.	entailment
Four men are hanging out in front of a building.	There are four girls  hanging out.	contradiction
a small tan dog running in the grass with a stick in his mouth	A small cat running in the grass.	contradiction
a small tan dog running in the grass with a stick in his mouth	A small dog running in the grass at night.	neutral
A young woman plays on a swing set while trees sway in the background.	A woman plays on a swing set at night.	neutral
A young woman plays on a swing set while trees sway in the background.	A woman plays on a swing set.	entailment
Five people staring in the same direction, two of whom are wearing face masks.	5 people stare in the same direction.	entailment
Five people staring in the same direction, two of whom are wearing face masks.	5 people stare east.	neutral
People under a tent listening to a man with beard playing a brown guitar.	The man is playing  a red guitar.	contradiction
People under a tent listening to a man with beard playing a brown guitar.	The people hate the music the man is playing.	neutral
A man is doing a headstand, balanced on a bottle, on a street corner.	A man is  balancing on a bottle outside	entailment
A man is doing a headstand, balanced on a bottle, on a street corner.	A man is surrounded by people, balancing on a bottle inside.	contradiction
A group of kids standing outside.	A group of kids are standing inside only.	contradiction
A group of kids standing outside.	Their parents are taking them to the park.	neutral
The man in dark clothes and glasses sat on the rock with the baby.	the man sat with the baby	entailment
The man in dark clothes and glasses sat on the rock with the baby.	the man sat on the baby	contradiction
A marathon runner jogs past pedestrians and portable toilets.	A person is running in the marathon.	entailment
A marathon runner jogs past pedestrians and portable toilets.	A marathon runner is in last place.	neutral
A Malaysian contestant is riding a bike on a trainer.	A malaysian man is on a trainer.	neutral
A Malaysian contestant is riding a bike on a trainer.	A malaysian contestant is on a trainer.	entailment
The snowboarder is in the middle of a very tall jump	Downhill snowboarder in a jump.	entailment
The snowboarder is in the middle of a very tall jump	Downhill snowboarder in a deathly jump.	neutral
An elderly man, wearing a white hat, is sweeping a parking lot.	A man is outside in the grass.	contradiction
An elderly man, wearing a white hat, is sweeping a parking lot.	A man is outside where it's very hot.	neutral
a man on a bench feeds a dog.	a man is feeding a dog	entailment
a man on a bench feeds a dog.	a man is feeding a black dog	neutral
A man with a suitcase walks through an alley between two large buildings.	A man walks through an alley.	entailment
A man with a suitcase walks through an alley between two large buildings.	A woman dancing in a park near the alley.	neutral
A guy on a surfboard.	A man is on a surfboard.	entailment
A guy on a surfboard.	A professional surfer is on a surfboard.	neutral
Five men stand on construction scaffolding with paints splattered on them as they appear fascinated by something to the left, one even records the unseen event on a phone.	A group of men watch as something horrible is happening.	neutral
Five men stand on construction scaffolding with paints splattered on them as they appear fascinated by something to the left, one even records the unseen event on a phone.	A group of women watch as something is happening.	contradiction
A female in a pink shirt and black pants in a harness looks thrilled.	The woman is in a shirt and pants.	entailment
A female in a pink shirt and black pants in a harness looks thrilled.	The woman looks bored.	contradiction
A blond woman walking a plaza in front of brightly colored buildings.	A blonde woman is walking in front of bright buildings.	entailment
A blond woman walking a plaza in front of brightly colored buildings.	A blonde woman is walking in front of dark buildings.	contradiction
A mountain climber scales a steep rock face.	The mountain climber is climbing the side of a building.	contradiction
A mountain climber scales a steep rock face.	A mountain climber is on a rock face.	entailment
man in t-shirt and shorts doing a backflip on a sand hill.	The man is on sand.	entailment
man in t-shirt and shorts doing a backflip on a sand hill.	The man is on the pavement near the ocean.	contradiction
A very happy boy is climbing a pole on a porch in a backyard.	The boy is happy.	entailment
A very happy boy is climbing a pole on a porch in a backyard.	The boy is sad.	contradiction
a vendor selling mean and other food on a street	The person is selling hot food.	neutral
a vendor selling mean and other food on a street	The person is selling food.	entailment
Two women watching a parade.	Two women are outside.	neutral
Two women watching a parade.	Two women are eating.	contradiction
Oregon percussionists are marching with the band.	There is trumpet playing.	neutral
Oregon percussionists are marching with the band.	There is rock climbing.	contradiction
An old man smiling at the camera in front of a rocky, barren patch of land.	A old man is sad.	contradiction
An old man smiling at the camera in front of a rocky, barren patch of land.	An old man smiles at the camera in front of a rocky land.	entailment
two people wearing bright green shirts and dark pants are standing next to a white and blue van with a black and green stripe.	The two people are standing next to a van. 	entailment
two people wearing bright green shirts and dark pants are standing next to a white and blue van with a black and green stripe.	The three people are waiting for their friend to show up.	contradiction
Men holding a fishing net on the beach.	a man fishes salmon with a net.	neutral
Men holding a fishing net on the beach.	a man wears a net	contradiction
Two surgeons performing a surgery.	Two doctors doing a surgery.	entailment
Two surgeons performing a surgery.	Seven doctors doing a surgery.	contradiction
A blond woman wearing a hat.	The hat is worn by the lady.	entailment
A blond woman wearing a hat.	The hat is black like her hair.	contradiction
A child in blue jeans with the cuffs rolled up and black socks taking a nap under a plum-colored covering decorated with large white concentric circles.	A child is awake.	contradiction
A child in blue jeans with the cuffs rolled up and black socks taking a nap under a plum-colored covering decorated with large white concentric circles.	A child is sleeping in the living room.	neutral
Two short-haired children stand; one has an axe.	Two children have a plastic axe.	neutral
Two short-haired children stand; one has an axe.	Two children have a hammer.	contradiction
Girl running past a bench.	Girl running past a seat.	entailment
Girl running past a bench.	Girl running past a wooden seat.	neutral
A man dressed in yellow and black is performing a magic trick at a marina.	A man is performing a magic trick.	entailment
A man dressed in yellow and black is performing a magic trick at a marina.	A man is performing a song.	contradiction
Some people in medieval costume are walking through a crowded street.	The people in costumes are indoors.	contradiction
Some people in medieval costume are walking through a crowded street.	The people in costumes are on the street for a fair.	neutral
Children are playing in a fountain.	More than one child is playing in a fountain.	entailment
Children are playing in a fountain.	The children are playing in water.	neutral
A young man is' heading' a ball while on the beach, another young man, in the background, looks at him.	Two men are at the beach.	entailment
A young man is' heading' a ball while on the beach, another young man, in the background, looks at him.	Two men are playing a game at the beach.	neutral
A girl in a blue jacket stands in front of a drab crowd while they watch something.	The girl is wearing a denim jacket.	neutral
A girl in a blue jacket stands in front of a drab crowd while they watch something.	A woman is wearing a blue jacket.	contradiction
A middle-aged woman on vacation looking out over the ocean while her traveling companion snaps a photo.	a woman on her first vacation	neutral
A middle-aged woman on vacation looking out over the ocean while her traveling companion snaps a photo.	a young woman on vacation	contradiction
A person wears a mask.	A person has their face visable.	contradiction
A person wears a mask.	A person has on a Halloween mask.	neutral
people getting ready to ride bikes.	There are people with bikes.	entailment
people getting ready to ride bikes.	There are people with electrice bikes.	neutral
A pair of hands being washed in a sink.	Hands are being washed in a sink.	entailment
A pair of hands being washed in a sink.	Hands are being washed in a tub.	contradiction
